Date,Open,High,Low,Price_USD,Volume,USD_Index,Inflation_Rate,Interest_Rate
2001-05-29,322.11,323.72,319.51,321.03,94331,114.84,2.51,4.35
2001-05-30,320.48,321.51,319.7,321.12,64099,111.05,2.65,4.65
2001-05-31,320.8,322.01,319.26,321.3,97143,112.87,2.58,4.3
2001-06-01,320.16,321.53,318.65,320.6,102289,115.82,2.37,4.56
2001-06-04,321.18,321.63,319.25,320.86,37729,116.84,2.73,4.55
2001-06-05,321.88,322.23,320.8,321.44,90026,117.1,2.21,4.51
2001-06-06,320.05,324.28,318.21,323.0,61675,113.87,2.85,4.62
2001-06-07,325.05,325.14,323.4,324.06,120506,114.55,2.29,4.36
2001-06-08,327.75,328.36,325.72,326.35,127371,115.03,2.65,4.4
2001-06-11,324.76,326.03,324.15,325.79,83238,114.77,2.48,4.33
2001-06-12,325.82,329.05,325.53,326.77,122959,117.41,2.4,4.48
2001-06-13,326.6,327.28,324.99,327.04,125044,112.41,2.86,4.46
2001-06-14,328.64,330.3,328.21,329.39,90049,112.72,2.71,4.61
2001-06-15,328.86,329.3,327.0,328.64,182355,114.88,2.51,4.54
2001-06-18,326.09,330.0,325.49,328.0,73863,112.23,2.96,4.59
2001-06-19,326.37,327.81,324.79,327.47,177823,110.91,2.77,4.45
2001-06-20,326.87,327.51,324.94,325.37,90212,112.0,2.32,4.55
2001-06-21,324.01,325.94,323.85,324.91,70450,115.15,1.96,4.76
2001-06-22,325.43,328.48,323.5,324.22,85766,117.35,2.55,4.28
2001-06-25,324.95,325.14,323.06,324.6,63592,117.39,2.87,4.21
2001-06-26,323.27,326.39,321.12,325.04,135107,119.72,2.68,4.59
2001-06-27,327.67,328.78,325.39,327.05,51994,115.93,2.92,4.36
2001-06-28,328.0,330.56,326.1,328.11,172102,116.23,2.38,4.28
2001-06-29,327.15,328.02,326.68,327.6,67890,115.03,2.5,4.57
2001-07-02,327.15,328.25,326.25,326.91,137952,115.18,2.51,4.34
2001-07-03,327.96,329.58,327.29,327.5,99677,120.0,2.59,4.73
2001-07-04,326.91,328.24,326.17,326.22,110009,116.36,2.72,4.52
2001-07-05,329.35,329.52,326.31,328.19,77962,116.51,2.94,4.47
2001-07-06,329.9,330.82,327.96,329.5,113677,112.73,2.99,4.38
2001-07-09,327.89,329.35,327.18,329.25,104191,116.63,2.95,4.53
2001-07-10,327.09,328.16,325.22,327.56,55096,117.31,2.7,4.26
2001-07-11,331.95,333.15,326.82,329.04,67171,118.39,2.45,4.13
2001-07-12,329.72,330.16,328.69,329.01,79509,117.19,2.59,4.27
2001-07-13,332.73,333.23,329.21,330.38,72984,115.25,2.7,4.68
2001-07-16,330.33,331.07,328.85,328.96,162937,115.19,2.57,4.37
2001-07-17,328.66,329.79,325.9,328.42,98993,115.45,2.31,4.29
2001-07-18,328.81,329.31,327.09,328.51,72296,115.9,2.42,4.5
2001-07-19,328.61,329.74,327.02,328.64,81120,118.79,2.76,4.84
2001-07-20,326.55,328.5,325.68,328.26,80677,118.32,2.48,4.67
2001-07-23,329.16,330.41,328.22,329.14,87972,117.49,2.55,4.39
2001-07-24,329.31,331.13,327.43,328.12,64207,120.0,2.52,4.39
2001-07-25,327.47,330.8,326.91,328.06,71284,109.0,2.32,4.4
2001-07-26,328.67,330.65,326.23,328.26,134140,114.49,2.5,4.38
2001-07-27,329.72,330.39,327.71,328.88,106312,115.59,2.43,4.6
2001-07-30,328.95,330.65,326.64,329.85,92880,113.9,2.37,4.47
2001-07-31,328.33,330.19,326.92,328.77,98819,113.29,2.28,4.35
2001-08-01,326.27,328.23,324.15,327.27,96933,111.38,2.52,4.32
2001-08-02,327.86,329.04,327.59,328.67,90793,114.84,2.7,4.87
2001-08-03,327.83,331.19,327.59,329.1,121399,117.84,2.83,4.63
2001-08-06,327.67,330.43,325.16,328.56,117861,117.56,2.2,4.4
2001-08-07,331.66,331.87,329.05,330.25,52643,113.69,2.95,4.71
2001-08-08,329.55,330.98,327.65,330.46,93655,116.11,2.62,4.36
2001-08-09,331.9,332.4,331.39,331.77,54050,118.91,2.27,4.51
2001-08-10,331.43,334.6,330.13,331.93,127290,111.71,2.45,4.49
2001-08-13,335.51,336.31,334.16,334.33,134197,115.03,2.08,4.56
2001-08-14,337.59,337.95,335.47,336.27,77318,116.08,2.15,4.39
2001-08-15,336.96,337.22,335.15,336.09,94211,115.4,2.99,4.55
2001-08-16,337.52,339.24,336.57,337.21,42422,117.46,2.38,4.27
2001-08-17,337.75,339.85,337.09,337.98,145672,111.56,2.69,4.48
2001-08-20,338.47,340.49,337.21,339.68,131120,112.74,2.53,4.74
2001-08-21,340.71,341.87,337.33,338.74,156378,116.99,2.56,4.69
2001-08-22,338.78,339.94,337.27,339.56,178906,111.0,2.65,4.44
2001-08-23,341.46,341.55,340.75,340.78,60497,117.25,2.04,4.31
2001-08-24,340.06,340.65,337.39,338.98,140817,116.4,2.89,4.21
2001-08-27,337.4,338.43,336.83,337.96,178388,117.16,2.54,4.64
2001-08-28,336.93,338.11,334.67,335.88,54293,114.21,2.44,4.59
2001-08-29,336.46,338.72,334.3,335.69,92181,116.66,2.68,4.6
2001-08-30,338.28,341.54,335.85,336.53,85360,112.43,2.38,4.8
2001-08-31,337.74,338.41,337.64,338.21,138993,114.26,2.62,4.57
2001-09-03,337.23,339.56,336.9,338.53,37889,115.38,2.52,4.58
2001-09-04,339.85,342.37,339.17,340.36,204103,112.98,2.74,4.34
2001-09-05,339.19,341.15,337.91,338.97,94370,115.82,2.51,4.8
2001-09-06,337.3,337.76,336.45,337.24,142406,112.47,2.31,4.53
2001-09-07,336.87,338.21,335.34,337.27,96365,116.0,2.66,4.43
2001-09-10,335.99,339.49,335.88,337.92,120192,119.67,2.5,4.59
2001-09-11,338.45,338.83,337.28,337.97,39004,112.17,2.11,4.86
2001-09-12,337.85,339.02,334.95,335.87,84630,115.32,2.62,4.88
2001-09-13,336.32,336.34,335.44,335.86,138566,111.33,2.44,4.41
2001-09-14,335.18,335.21,334.06,334.56,110801,113.34,2.66,4.74
2001-09-17,336.09,336.92,334.75,335.51,51290,117.15,2.36,4.61
2001-09-18,336.38,336.88,335.38,335.98,101171,114.3,2.27,4.71
2001-09-19,336.01,336.32,334.16,335.08,71146,117.26,2.87,4.61
2001-09-20,335.02,336.1,334.35,334.62,68722,116.31,2.79,4.66
2001-09-21,333.28,333.79,331.39,333.59,53729,115.29,2.57,4.76
2001-09-24,332.97,334.86,332.56,333.76,126434,112.88,2.69,4.31
2001-09-25,334.6,335.64,333.7,334.85,154076,117.13,2.78,4.62
2001-09-26,334.22,334.98,333.13,333.9,230511,116.21,2.58,4.4
2001-09-27,334.2,336.37,331.63,334.52,54741,111.6,2.28,4.5
2001-09-28,334.36,335.86,334.02,334.04,134181,113.03,2.65,4.57
2001-10-01,333.89,334.52,331.37,333.45,137760,108.54,2.83,4.42
2001-10-02,334.26,336.61,333.05,333.42,78260,112.05,2.73,4.49
2001-10-03,333.7,334.04,332.34,332.42,68389,114.71,2.6,4.37
2001-10-04,332.0,335.74,331.33,331.93,63940,112.87,2.72,4.49
2001-10-05,329.46,331.03,329.12,330.76,79942,113.47,2.53,4.66
2001-10-08,332.71,333.23,331.36,333.05,107049,118.95,2.85,4.71
2001-10-09,333.22,336.71,331.72,333.17,170083,118.04,2.92,4.47
2001-10-10,330.69,334.3,329.83,332.53,153604,113.75,2.26,4.78
2001-10-11,334.22,335.18,332.09,332.83,51732,117.46,2.87,4.67
2001-10-12,332.94,333.38,331.29,332.8,72002,118.52,3.15,4.8
2001-10-15,333.19,333.49,331.83,332.81,166018,117.03,2.72,4.32
2001-10-16,334.9,336.63,332.66,333.54,73685,116.2,2.84,4.64
2001-10-17,333.79,335.85,331.59,334.42,96493,118.17,2.43,4.68
2001-10-18,334.52,335.77,332.94,333.95,49905,117.37,2.46,4.33
2001-10-19,333.32,334.87,331.58,333.43,156562,112.43,2.54,4.95
2001-10-22,333.19,333.57,331.89,333.38,45931,114.99,2.49,4.5
2001-10-23,330.29,331.74,329.18,331.05,51168,114.16,2.27,4.68
2001-10-24,331.21,332.44,329.11,329.56,150290,118.47,2.55,4.73
2001-10-25,330.69,332.65,330.51,331.07,212782,114.09,2.8,4.61
2001-10-26,333.57,335.52,332.31,332.87,87882,113.6,2.27,4.81
2001-10-29,330.98,334.43,330.69,332.85,96882,118.05,2.64,4.9
2001-10-30,334.72,335.38,333.45,333.54,141961,116.11,2.63,4.43
2001-10-31,335.0,335.39,333.0,333.95,110832,120.0,2.52,4.62
2001-11-01,337.39,339.03,336.72,337.29,85026,113.18,2.72,4.74
2001-11-02,338.34,338.9,338.12,338.57,81293,113.99,2.7,4.36
2001-11-05,339.08,340.01,338.6,338.67,52747,118.09,2.51,4.77
2001-11-06,340.06,342.55,337.16,337.74,108355,112.12,2.87,4.86
2001-11-07,334.35,337.55,333.45,336.12,95152,118.67,2.74,4.8
2001-11-08,337.21,338.15,334.38,336.43,82856,112.34,3.0,4.67
2001-11-09,334.79,337.32,333.35,335.71,66123,116.91,2.59,4.84
2001-11-12,334.43,335.63,332.95,334.45,68857,110.82,2.52,4.67
2001-11-13,333.61,334.6,333.52,333.85,126418,115.56,2.55,4.41
2001-11-14,332.38,333.62,331.81,332.8,140458,112.06,2.9,4.54
2001-11-15,334.65,335.49,334.3,334.66,86608,120.0,2.57,4.58
2001-11-16,334.54,338.17,334.18,335.68,83034,112.71,2.59,4.61
2001-11-19,336.95,337.01,335.16,335.91,70160,113.31,3.1,4.6
2001-11-20,335.75,337.97,334.26,337.57,143591,116.66,2.27,4.57
2001-11-21,338.28,339.16,337.7,337.73,99947,113.81,2.7,4.65
2001-11-22,336.58,338.16,336.24,336.91,114366,117.09,2.59,4.85
2001-11-23,337.42,339.26,336.89,338.61,113935,113.51,2.55,4.65
2001-11-26,339.64,339.93,339.13,339.43,87283,113.29,2.37,4.72
2001-11-27,336.83,339.48,336.13,338.41,61935,115.23,2.45,4.3
2001-11-28,338.33,340.28,337.52,338.29,66273,112.26,2.51,4.64
2001-11-29,336.01,339.16,334.74,337.45,154995,116.32,2.74,4.79
2001-11-30,336.53,338.14,332.76,336.07,73845,117.57,2.83,4.81
2001-12-03,336.35,338.12,335.95,337.29,83772,116.71,2.17,4.8
2001-12-04,338.95,339.87,338.7,339.41,62707,116.87,2.32,4.68
2001-12-05,338.3,340.26,337.09,338.0,60692,110.5,2.75,4.69
2001-12-06,337.91,340.21,335.75,338.69,72571,114.13,2.78,4.53
2001-12-07,338.02,339.07,337.29,338.08,193951,114.74,2.25,4.76
2001-12-10,336.27,338.85,334.93,337.81,128439,118.95,2.84,4.54
2001-12-11,337.9,340.09,335.59,337.26,79960,113.88,2.62,4.74
2001-12-12,338.21,340.91,334.29,336.43,152230,109.61,2.81,4.64
2001-12-13,339.39,340.41,335.17,336.57,92881,112.85,2.41,4.64
2001-12-14,335.87,336.92,335.74,335.78,169691,113.73,2.27,4.79
2001-12-17,337.1,337.88,334.99,336.3,239113,109.97,2.55,4.73
2001-12-18,334.54,338.95,332.6,336.33,148934,117.79,2.56,4.69
2001-12-19,337.68,338.04,335.77,336.17,102520,111.45,2.54,4.57
2001-12-20,336.07,337.22,334.04,335.29,130577,116.51,2.53,4.89
2001-12-21,334.28,334.91,333.36,334.77,99312,112.68,3.05,4.7
2001-12-24,337.05,337.41,333.11,335.81,47363,119.15,2.2,4.76
2001-12-25,336.17,338.66,335.6,336.42,75974,114.67,2.42,4.66
2001-12-26,335.01,336.2,333.77,335.47,67464,114.19,2.52,4.55
2001-12-27,336.14,338.1,334.56,335.67,75303,116.71,2.64,4.7
2001-12-28,335.47,336.89,335.34,336.55,202292,112.84,2.81,4.56
2001-12-31,336.05,337.19,334.43,335.02,154640,116.85,2.85,4.72
2002-01-01,334.62,336.46,334.28,335.68,117754,114.18,2.9,4.17
2002-01-02,334.01,335.2,333.79,335.07,136617,113.92,2.75,4.6
2002-01-03,334.84,336.6,334.08,335.75,46311,115.16,2.2,4.65
2002-01-04,335.8,337.28,334.86,335.03,132094,112.68,2.22,4.51
2002-01-07,332.76,334.97,331.82,333.37,143752,114.99,2.92,4.71
2002-01-08,330.41,332.48,330.18,331.75,40299,116.37,2.91,4.6
2002-01-09,331.28,332.07,330.84,331.89,134066,109.74,2.8,4.66
2002-01-10,332.21,332.64,330.53,332.24,55846,118.23,2.43,4.58
2002-01-11,330.21,332.16,327.1,331.38,44891,117.57,2.56,4.81
2002-01-14,331.14,334.22,329.9,332.29,167799,110.86,2.54,4.75
2002-01-15,332.73,334.22,328.25,330.64,65984,110.53,2.38,4.71
2002-01-16,329.8,331.0,329.39,330.65,74133,117.66,2.7,4.68
2002-01-17,329.16,329.8,328.14,329.48,146655,117.51,3.18,5.05
2002-01-18,328.52,328.96,325.73,328.89,87369,117.17,2.52,4.65
2002-01-21,328.75,330.88,327.43,329.17,91851,112.04,2.97,4.57
2002-01-22,328.98,330.12,326.58,328.36,91050,120.0,2.42,4.5
2002-01-23,328.98,329.96,327.78,328.05,113441,113.76,2.26,4.81
2002-01-24,328.87,330.06,325.69,329.18,90171,116.2,2.89,4.92
2002-01-25,327.44,329.59,326.84,328.66,103326,116.25,2.59,4.55
2002-01-28,331.02,331.52,327.53,329.76,80706,119.57,2.96,4.64
2002-01-29,328.58,330.36,328.25,328.68,113632,115.94,3.01,4.63
2002-01-30,331.02,332.15,327.51,329.31,111919,116.64,2.58,4.66
2002-01-31,328.66,332.4,325.94,330.89,210903,115.35,2.98,4.42
2002-02-01,328.6,329.01,328.27,328.41,84753,112.64,2.43,4.8
2002-02-04,329.71,330.45,327.11,327.82,91705,109.86,2.43,4.86
2002-02-05,328.15,329.63,326.42,328.5,108611,115.71,2.92,4.4
2002-02-06,328.15,329.05,327.75,328.37,145186,112.1,2.26,4.95
2002-02-07,329.13,329.72,328.74,328.84,63790,116.49,2.65,4.93
2002-02-08,327.75,329.41,325.09,328.3,102891,116.01,2.96,4.23
2002-02-11,328.32,330.92,326.62,328.63,36201,115.94,2.98,4.36
2002-02-12,328.22,330.05,328.14,328.55,88555,112.99,2.55,4.67
2002-02-13,329.22,331.12,326.83,329.84,151613,118.17,2.91,4.89
2002-02-14,331.41,333.1,329.63,330.19,73831,116.76,2.37,4.74
2002-02-15,331.09,331.27,330.22,330.63,105951,112.6,2.49,4.7
2002-02-18,330.68,331.88,329.76,330.44,79892,120.0,2.72,4.78
2002-02-19,330.81,331.16,329.23,330.01,69999,115.05,2.75,4.58
2002-02-20,329.39,330.1,328.86,329.65,145596,112.25,2.4,4.89
2002-02-21,329.37,330.71,328.61,330.14,64984,113.68,3.12,4.68
2002-02-22,329.19,332.43,329.13,329.79,110988,111.81,2.19,4.45
2002-02-25,330.33,330.91,328.94,330.33,111674,118.96,2.68,4.58
2002-02-26,331.52,333.65,329.06,332.58,70212,118.19,2.71,4.76
2002-02-27,333.07,334.59,332.35,333.58,105058,117.3,2.23,4.66
2002-02-28,332.8,334.71,332.62,333.32,67915,116.84,2.99,4.65
2002-03-01,336.8,339.03,332.99,334.67,121627,118.54,2.48,4.74
2002-03-04,331.69,335.5,331.56,334.48,58338,114.82,2.69,4.76
2002-03-05,332.24,334.34,331.98,332.42,86176,116.55,2.75,4.52
2002-03-06,333.17,333.49,330.94,331.45,89222,113.5,2.3,4.89
2002-03-07,329.71,329.96,329.23,329.59,154073,115.21,2.4,4.69
2002-03-08,330.05,332.87,328.24,329.31,104403,116.73,3.06,4.77
2002-03-11,329.66,329.99,326.95,329.56,144640,107.89,2.65,4.73
2002-03-12,330.73,332.33,327.83,331.39,123238,113.98,2.0,4.65
2002-03-13,329.59,332.19,329.46,331.82,122923,115.93,2.59,4.85
2002-03-14,331.88,333.38,331.23,331.67,86441,115.33,2.66,4.73
2002-03-15,331.85,334.3,329.76,332.63,148503,114.36,2.73,4.73
2002-03-18,329.76,331.31,329.56,330.55,85607,117.03,2.17,4.35
2002-03-19,330.39,332.37,329.49,330.88,49417,113.78,2.67,4.84
2002-03-20,333.51,335.13,330.27,331.77,90588,112.46,2.47,4.7
2002-03-21,332.7,333.25,329.9,330.31,118348,118.53,2.73,4.84
2002-03-22,331.81,333.06,330.06,331.59,51914,118.13,2.8,4.97
2002-03-25,331.72,332.25,330.77,332.18,69283,114.01,2.78,4.85
2002-03-26,330.66,332.99,330.49,331.83,60340,115.34,3.03,4.74
2002-03-27,333.05,333.27,330.49,332.58,135223,117.6,3.22,4.69
2002-03-28,336.85,338.37,332.36,335.05,192749,115.52,2.39,5.11
2002-03-29,335.08,335.56,333.39,335.33,90773,116.72,2.58,4.8
2002-04-01,333.44,336.03,333.19,335.83,122102,116.57,2.87,4.76
2002-04-02,336.11,336.23,334.75,335.43,120838,114.6,2.65,4.71
2002-04-03,335.61,336.69,334.09,334.62,183784,116.71,2.0,4.6
2002-04-04,333.99,336.48,332.14,335.58,76037,112.98,2.63,4.44
2002-04-05,334.94,337.89,334.07,334.77,90404,116.4,2.99,4.96
2002-04-08,335.53,336.17,334.1,335.08,86136,115.22,2.33,4.62
2002-04-09,334.59,335.98,333.15,334.66,101737,114.52,2.74,4.71
2002-04-10,334.46,335.85,332.83,335.25,268801,112.28,2.21,4.72
2002-04-11,336.71,337.58,332.66,335.69,99939,115.71,2.9,4.96
2002-04-12,336.47,338.41,335.66,336.88,70130,115.44,2.75,4.63
2002-04-15,335.08,337.24,333.71,336.58,62205,113.26,2.55,4.78
2002-04-16,334.31,336.57,334.11,336.38,162927,111.37,2.58,4.82
2002-04-17,336.69,336.86,332.72,335.43,70003,111.28,2.31,4.54
2002-04-18,335.66,338.11,332.3,335.04,128725,114.77,2.94,4.52
2002-04-19,335.61,336.89,332.61,335.53,75216,116.16,2.49,4.64
2002-04-22,336.12,338.96,335.29,336.57,59475,119.98,2.82,4.79
2002-04-23,335.14,335.72,334.98,335.68,125753,115.27,2.45,4.77
2002-04-24,335.6,339.16,335.11,336.68,76703,111.29,3.24,4.73
2002-04-25,337.77,338.45,337.58,338.21,117028,114.78,3.08,4.85
2002-04-26,336.58,340.04,335.24,338.74,120537,118.41,3.21,4.63
2002-04-29,340.24,341.49,339.38,340.99,122823,113.5,3.24,4.73
2002-04-30,339.93,342.25,339.68,340.25,88675,118.03,2.54,4.74
2002-05-01,339.62,339.85,338.69,339.0,129893,115.71,2.47,4.63
2002-05-02,337.15,338.35,335.74,337.19,68253,116.95,3.2,5.1
2002-05-03,339.68,340.35,337.14,338.87,36988,119.93,2.66,4.44
2002-05-06,341.19,342.25,339.21,339.81,130974,110.65,2.91,4.95
2002-05-07,340.92,342.36,338.46,339.84,105475,117.49,2.54,4.88
2002-05-08,340.71,341.67,340.07,340.23,77340,115.0,2.55,4.88
2002-05-09,339.12,340.15,336.9,339.11,54805,112.9,2.91,4.78
2002-05-10,340.82,343.0,339.4,341.82,43711,114.93,2.21,4.97
2002-05-13,342.96,344.45,340.72,342.2,100780,119.4,2.9,4.7
2002-05-14,344.14,345.76,341.17,342.41,190901,118.5,2.83,4.83
2002-05-15,343.63,344.12,343.1,343.28,93393,110.13,2.57,4.78
2002-05-16,345.87,346.3,341.77,343.89,85431,113.19,2.71,4.74
2002-05-17,342.64,345.16,340.46,344.22,97758,117.46,2.75,4.79
2002-05-20,342.42,343.62,339.26,343.61,236022,115.07,2.76,4.63
2002-05-21,345.09,347.2,343.86,344.21,133353,115.06,2.88,4.68
2002-05-22,346.62,347.97,341.89,346.34,67952,111.11,2.5,5.01
2002-05-23,349.27,352.0,346.8,347.9,99831,113.12,3.38,5.21
2002-05-24,349.73,350.38,348.16,349.74,112755,111.53,2.66,4.86
2002-05-27,348.52,349.58,348.46,349.43,64696,110.8,2.68,4.9
2002-05-28,348.21,349.42,348.09,348.43,133740,111.82,3.2,4.82
2002-05-29,346.78,349.29,346.68,348.38,71173,112.65,2.25,4.85
2002-05-30,347.35,349.7,346.26,348.53,53939,113.06,3.19,4.86
2002-05-31,350.85,353.94,349.22,349.82,101768,112.82,2.73,4.94
2002-06-03,349.12,350.04,347.89,348.21,95524,117.52,2.58,5.02
2002-06-04,350.37,353.61,348.68,349.98,98675,112.65,2.43,4.65
2002-06-05,348.09,350.72,347.93,349.9,72703,118.48,2.4,5.21
2002-06-06,349.14,350.46,347.94,349.52,76876,113.72,2.63,4.81
2002-06-07,347.21,350.13,345.08,348.49,155030,116.06,2.78,4.81
2002-06-10,348.16,348.18,344.34,346.93,117763,116.19,2.87,4.73
2002-06-11,347.31,349.03,345.49,347.92,67325,112.74,2.78,4.73
2002-06-12,346.96,349.09,346.32,348.09,45239,114.16,2.59,4.89
2002-06-13,346.8,347.55,346.3,346.77,68475,113.76,3.05,4.89
2002-06-14,344.78,345.89,342.32,345.44,105126,115.99,3.39,4.88
2002-06-17,346.86,347.1,344.55,345.32,76667,114.74,3.09,4.73
2002-06-18,346.47,348.05,345.6,347.23,74320,113.13,2.63,4.39
2002-06-19,345.58,347.06,345.4,347.04,77989,115.31,2.85,4.53
2002-06-20,343.26,347.1,343.22,345.49,95886,115.91,2.86,4.8
2002-06-21,345.28,346.4,342.67,345.31,135110,119.69,3.12,4.85
2002-06-24,344.68,345.65,342.52,345.26,98699,115.24,2.64,4.74
2002-06-25,340.96,343.72,340.11,342.42,101191,115.19,2.48,4.7
2002-06-26,343.68,344.37,340.47,342.45,90224,116.23,3.01,4.85
2002-06-27,342.98,343.2,342.05,342.29,80842,112.79,2.83,4.79
2002-06-28,343.1,343.68,342.69,343.13,141166,110.82,2.45,4.74
2002-07-01,346.8,348.11,344.97,345.38,132847,114.28,2.9,4.57
2002-07-02,347.39,348.03,344.91,346.7,223711,117.7,3.19,4.68
2002-07-03,345.64,348.34,343.97,346.49,126023,118.11,2.55,4.95
2002-07-04,344.3,346.67,343.57,345.38,80872,110.37,2.51,4.67
2002-07-05,349.13,349.83,348.25,348.28,68743,116.64,2.74,4.91
2002-07-08,349.0,349.22,348.59,348.59,144520,109.5,2.9,5.02
2002-07-09,348.87,349.32,346.59,348.69,71253,116.11,2.71,4.7
2002-07-10,347.87,350.41,346.51,348.76,136474,115.95,3.01,4.75
2002-07-11,349.7,351.41,348.59,349.06,72841,110.64,2.8,4.97
2002-07-12,348.2,350.86,347.47,348.99,113511,117.45,2.98,5.0
2002-07-15,348.51,348.67,348.2,348.61,64608,119.32,2.55,4.72
2002-07-16,349.61,350.39,347.96,348.1,134854,114.82,2.43,4.58
2002-07-17,347.46,350.03,346.52,348.15,60266,115.33,2.65,5.01
2002-07-18,346.01,348.51,344.67,347.65,110104,118.69,2.4,4.91
2002-07-19,345.86,347.4,343.63,346.96,91204,112.2,2.84,4.88
2002-07-22,348.36,348.38,347.12,347.32,102818,112.25,2.23,4.96
2002-07-23,347.4,348.65,346.27,347.13,84261,112.91,2.62,4.65
2002-07-24,348.73,350.15,346.44,348.87,83474,115.04,2.67,4.89
2002-07-25,345.53,346.37,345.49,346.06,105020,115.13,2.48,4.79
2002-07-26,347.84,349.94,346.95,347.34,66114,113.62,2.66,4.92
2002-07-29,348.06,349.29,346.68,348.95,65959,114.2,2.74,4.95
2002-07-30,347.09,348.36,344.8,346.77,85526,113.67,3.06,4.98
2002-07-31,345.72,348.55,345.19,346.48,84205,113.8,2.48,4.92
2002-08-01,345.23,347.92,345.09,346.17,66028,113.12,2.83,4.87
2002-08-02,344.06,345.17,343.84,344.72,142869,113.19,2.88,4.88
2002-08-05,343.74,346.0,341.3,344.12,86354,110.1,2.74,4.89
2002-08-06,342.96,343.06,341.58,343.01,90159,114.58,2.62,4.75
2002-08-07,345.24,345.53,343.68,345.0,58045,110.19,2.46,4.78
2002-08-08,342.27,347.74,341.95,346.1,226082,116.92,3.22,4.9
2002-08-09,346.74,349.73,345.91,347.58,260622,113.59,2.76,4.94
2002-08-12,348.21,349.35,346.18,348.62,72246,114.66,2.67,4.75
2002-08-13,349.04,349.06,345.97,347.47,161205,114.06,3.28,4.68
2002-08-14,345.86,347.77,345.25,346.99,95156,114.4,2.8,4.59
2002-08-15,347.78,348.45,345.69,347.61,187495,118.15,3.38,4.66
2002-08-16,347.92,349.06,345.72,346.36,112926,111.65,2.39,4.77
2002-08-19,346.02,347.59,345.09,347.39,102734,110.94,2.69,4.78
2002-08-20,347.63,349.92,345.76,347.22,36326,115.3,2.41,4.81
2002-08-21,346.06,348.09,345.54,346.9,69463,113.78,2.72,4.67
2002-08-22,347.24,348.47,347.0,347.76,99529,115.89,2.72,4.58
2002-08-23,347.5,350.21,346.31,348.34,106880,116.76,2.64,4.87
2002-08-26,347.43,350.53,345.1,348.19,60722,112.21,2.77,4.87
2002-08-27,352.41,354.26,348.84,349.55,73754,116.44,2.65,4.95
2002-08-28,349.34,350.67,346.57,348.45,123177,112.41,2.73,4.98
2002-08-29,350.37,350.83,349.14,349.22,56767,115.13,2.57,4.92
2002-08-30,350.48,352.33,348.04,349.96,104140,111.82,3.12,4.88
2002-09-02,348.19,352.13,347.94,349.87,161972,115.25,2.48,4.99
2002-09-03,350.74,352.83,349.25,350.32,115172,114.85,2.81,5.08
2002-09-04,350.16,350.51,347.25,349.03,112892,112.19,2.46,4.76
2002-09-05,349.24,351.75,348.95,350.14,43999,111.51,2.55,4.98
2002-09-06,351.04,351.39,348.68,350.02,71056,116.79,2.58,4.77
2002-09-09,350.44,351.45,348.2,349.7,224511,113.79,2.73,4.9
2002-09-10,352.89,353.52,349.49,350.95,77678,117.42,2.81,5.03
2002-09-11,349.82,351.16,348.32,350.26,163699,113.55,2.49,4.83
2002-09-12,347.65,351.46,347.24,348.8,77316,118.21,2.66,4.73
2002-09-13,346.8,347.48,345.68,347.18,88333,112.64,2.51,4.8
2002-09-16,349.59,351.49,348.03,348.09,121325,118.66,2.51,4.73
2002-09-17,344.87,347.06,344.03,346.78,102772,115.46,3.05,4.71
2002-09-18,346.62,350.44,346.3,348.79,114990,115.95,2.42,5.06
2002-09-19,346.69,347.37,345.76,346.6,71156,112.52,2.78,4.96
2002-09-20,348.08,348.8,346.67,348.54,62660,116.79,3.19,4.77
2002-09-23,349.03,349.33,348.12,349.02,69261,116.86,3.07,4.73
2002-09-24,350.0,350.35,347.39,349.01,79783,114.14,2.87,4.74
2002-09-25,347.92,349.45,347.87,348.5,90065,109.63,2.76,4.77
2002-09-26,347.06,350.64,346.61,349.02,149478,112.16,2.95,5.05
2002-09-27,351.21,351.3,347.98,349.07,102225,112.16,2.86,4.87
2002-09-30,349.49,355.21,347.99,350.54,119831,116.02,3.13,5.2
2002-10-01,349.64,351.1,348.21,350.75,104468,113.73,2.74,4.88
2002-10-02,352.17,352.6,349.11,351.01,63185,113.77,3.02,4.8
2002-10-03,350.29,352.08,350.29,350.7,99400,113.48,2.69,5.03
2002-10-04,350.66,351.17,350.57,350.72,104017,118.57,3.25,4.64
2002-10-07,351.82,353.47,350.24,351.31,133782,114.99,2.73,4.92
2002-10-08,350.65,351.32,348.76,349.52,64380,115.43,2.37,4.71
2002-10-09,347.78,349.44,347.21,348.12,43644,113.43,2.79,4.56
2002-10-10,350.62,350.85,347.01,349.03,105927,114.87,2.97,4.87
2002-10-11,347.07,351.17,346.97,349.31,113725,112.5,3.18,5.02
2002-10-14,350.15,351.07,347.51,349.35,91880,115.8,2.53,4.93
2002-10-15,348.58,351.17,348.23,349.46,99828,112.07,2.34,4.91
2002-10-16,351.38,351.46,348.78,349.94,140295,116.78,2.9,4.51
